uid,variant_number,dt,signup_date
44154,1,2019-02-06,2018-01-19
44155,1,2019-02-06,2015-07-05
44156,1,2019-02-06,2018-12-09
44157,1,2019-02-06,2019-01-30
44158,1,2019-02-06,2018-03-11
44159,1,2019-02-06,2019-02-03
44160,1,2019-02-06,2018-08-17
44161,1,2019-02-06,2016-10-27
44162,1,2019-02-06,2015-09-01
44163,1,2019-02-06,2015-02-16
44164,1,2019-02-06,2019-01-11
44165,1,2019-02-06,2017-12-18
44166,1,2019-02-06,2017-06-17
44167,1,2019-02-06,2018-07-26
44168,1,2019-02-06,2018-10-08
44169,1,2019-02-06,2019-01-06
44170,1,2019-02-06,2018-11-21
44171,1,2019-02-06,2017-06-12
44172,1,2019-02-06,2017-01-11
44173,1,2019-02-06,2016-03-14
44174,1,2019-02-06,2017-09-21
44175,1,2019-02-06,2018-09-02
44176,1,2019-02-06,2017-07-01
44177,1,2019-02-06,2019-01-27
44178,1,2019-02-06,2018-09-15
44179,1,2019-02-06,2018-11-24
44180,1,2019-02-06,2015-03-17
44181,1,2019-02-06,2018-11-28
44182,1,2019-02-06,2016-03-16
44183,1,2019-02-06,2016-03-08
44184,1,2019-02-06,2017-05-31
44185,1,2019-02-06,2016-03-05
44186,1,2019-02-06,2015-12-11
44187,1,2019-02-06,2018-09-29
44188,1,2019-02-06,2018-10-27
44189,1,2019-02-06,2017-01-11
44190,1,2019-02-06,2018-03-20
44191,1,2019-02-06,2019-01-03
44192,1,2019-02-06,2019-01-10
44193,1,2019-02-06,2018-04-16
44194,1,2019-02-06,2018-10-14
44195,1,2019-02-06,2018-04-16
44196,1,2019-02-06,2018-04-13
44197,1,2019-02-06,2018-11-10
44198,1,2019-02-06,2019-01-28
44199,1,2019-02-06,2014-06-30
44200,1,2019-02-06,2013-07-11
44201,1,2019-02-06,2019-01-04
44202,1,2019-02-06,2016-03-31
44203,1,2019-02-06,2018-09-09
44204,1,2019-02-06,2017-12-12
44205,1,2019-02-06,2016-09-13
44206,1,2019-02-06,2015-10-24
44207,1,2019-02-06,2012-01-30
44208,1,2019-02-06,2019-01-23
44209,1,2019-02-06,2015-08-08
44210,1,2019-02-06,2018-07-02
44211,1,2019-02-06,2019-01-11
44212,1,2019-02-06,2016-07-25
44213,1,2019-02-06,2016-01-18
44214,1,2019-02-06,2018-06-13
44215,1,2019-02-06,2016-11-19
44216,1,2019-02-06,2018-04-15
44217,1,2019-02-06,2019-01-28
44218,1,2019-02-06,2019-01-17
44219,1,2019-02-06,2016-12-01
44220,1,2019-02-06,2016-06-01
44221,1,2019-02-06,2015-03-26
44222,1,2019-02-06,2017-02-26
44223,1,2019-02-06,2018-06-13
44224,1,2019-02-06,2016-09-21
44225,1,2019-02-06,2019-01-17
44226,1,2019-02-06,2015-08-14
44227,1,2019-02-06,2015-08-08
44228,1,2019-02-06,2019-01-23
44229,1,2019-02-06,2016-06-25
44230,1,2019-02-06,2017-06-15
44231,1,2019-02-06,2019-01-28
44232,1,2019-02-06,2018-11-13
44233,1,2019-02-06,2018-12-26
44234,1,2019-02-06,2019-02-04
44235,1,2019-02-06,2014-05-01
44236,1,2019-02-06,2018-12-09
44237,1,2019-02-06,2011-05-24
44238,1,2019-02-06,2018-07-07
44239,1,2019-02-06,2018-11-22
44240,1,2019-02-06,2019-01-19
44241,1,2019-02-06,2017-05-02
44242,1,2019-02-06,2019-01-12
44243,1,2019-02-06,2019-01-29
44244,1,2019-02-06,2018-08-19
44245,1,2019-02-06,2012-11-30
44246,1,2019-02-06,2018-08-04
44247,1,2019-02-06,2014-02-11
44248,1,2019-02-06,2017-12-31
44249,1,2019-02-06,2016-02-14
44250,1,2019-02-06,2017-06-07
44251,1,2019-02-06,2018-10-25
44252,1,2019-02-06,2016-05-03
44253,1,2019-02-06,2018-05-11
44254,1,2019-02-06,2017-11-12
44255,1,2019-02-06,2018-08-17
44256,1,2019-02-06,2018-09-02
44257,1,2019-02-06,2018-01-17
44258,1,2019-02-06,2018-09-21
44259,1,2019-02-06,2018-04-01
44260,1,2019-02-06,2018-02-20
44261,1,2019-02-06,2012-03-22
44262,1,2019-02-06,2016-10-31
44263,1,2019-02-06,2017-03-29
44264,1,2019-02-06,2018-03-14
44265,1,2019-02-06,2017-11-28
44266,1,2019-02-06,2016-10-16
44267,1,2019-02-06,2016-04-20
44268,1,2019-02-06,2018-03-22
44269,1,2019-02-06,2019-01-16
44270,1,2019-02-06,2019-01-02
44271,1,2019-02-06,2018-12-12
44272,1,2019-02-06,2017-12-21
44273,1,2019-02-06,2018-07-06
44274,1,2019-02-06,2016-08-26
44275,1,2019-02-06,2019-01-13
44276,1,2019-02-06,2016-07-25
44277,1,2019-02-06,2018-05-17
44278,1,2019-02-06,2013-11-02
44279,1,2019-02-06,2018-08-30
44280,1,2019-02-06,2016-02-13
44281,1,2019-02-06,2015-01-02
44282,1,2019-02-06,2018-07-21
44283,1,2019-02-06,2016-06-27
44284,1,2019-02-06,2017-09-03
44285,1,2019-02-06,2017-03-18
44286,1,2019-02-06,2016-07-02
44287,1,2019-02-06,2017-07-25
44288,1,2019-02-06,2018-02-17
44289,1,2019-02-06,2016-12-21
44290,1,2019-02-06,2019-01-10
44291,1,2019-02-06,2019-01-30
44292,1,2019-02-06,2018-12-28
44293,1,2019-02-06,2015-07-15
44294,1,2019-02-06,2017-01-07
44295,1,2019-02-06,2017-05-23
44296,1,2019-02-06,2019-02-01
44297,1,2019-02-06,2018-07-15
44298,1,2019-02-06,2018-06-30
44299,1,2019-02-06,2017-01-30
44300,1,2019-02-06,2014-04-27
44301,1,2019-02-06,2018-04-26
44302,1,2019-02-06,2016-07-24
44303,1,2019-02-06,2017-10-28
44304,1,2019-02-06,2018-05-17
44305,1,2019-02-06,2018-06-14
44306,1,2019-02-06,2019-01-28
44307,1,2019-02-06,2016-01-01
44308,1,2019-02-06,2017-03-26
44309,1,2019-02-06,2018-03-03
44310,1,2019-02-06,2015-07-18
44311,1,2019-02-06,2018-12-19
44312,1,2019-02-06,2018-10-11
44313,1,2019-02-06,2018-08-31
44314,1,2019-02-06,2017-09-10
44315,1,2019-02-06,2016-05-03
44316,1,2019-02-06,2016-08-07
44317,1,2019-02-06,2019-01-28
44318,1,2019-02-06,2014-11-12
44319,1,2019-02-06,2017-05-02
44320,1,2019-02-06,2019-01-09
44321,1,2019-02-06,2018-08-08
44322,1,2019-02-06,2018-11-14
44323,1,2019-02-06,2014-06-26
44324,1,2019-02-06,2019-02-01
44325,1,2019-02-06,2018-08-30
44326,1,2019-02-06,2018-09-07
44327,1,2019-02-06,2019-01-26
44328,1,2019-02-06,2018-08-26
44329,1,2019-02-06,2013-06-05
44330,1,2019-02-06,2018-10-09
44331,1,2019-02-06,2010-10-09
44332,1,2019-02-06,2018-10-01
44333,1,2019-02-06,2019-01-27
44334,1,2019-02-06,2017-08-07
44335,1,2019-02-06,2013-11-08
44336,1,2019-02-06,2019-01-24
44337,1,2019-02-06,2016-09-05
44338,1,2019-02-06,2019-01-27
44339,1,2019-02-06,2019-01-02
44340,1,2019-02-06,2016-01-31
44341,1,2019-02-06,2017-09-02
44342,1,2019-02-06,2016-07-20
44343,1,2019-02-06,2018-10-10
44344,1,2019-02-06,2015-04-01
44345,1,2019-02-06,2019-01-25
44346,1,2019-02-06,2018-10-17
44347,1,2019-02-06,2016-12-18
44348,1,2019-02-06,2013-03-16
44349,1,2019-02-06,2018-11-29
44350,1,2019-02-06,2018-09-28
44351,1,2019-02-06,2018-05-24
44352,1,2019-02-06,2017-08-16
44353,1,2019-02-06,2016-04-09
44354,1,2019-02-06,2018-01-24
44355,1,2019-02-06,2017-05-02
44356,1,2019-02-06,2016-10-31
44357,1,2019-02-06,2017-01-02
44358,1,2019-02-06,2019-01-02
44359,1,2019-02-06,2019-01-14
44360,1,2019-02-06,2018-03-22
44361,1,2019-02-06,2018-01-27
44362,1,2019-02-06,2017-11-26
44363,1,2019-02-06,2018-10-26
44364,1,2019-02-06,2016-07-04
44365,1,2019-02-06,2018-10-03
44366,1,2019-02-06,2018-10-10
44367,1,2019-02-06,2019-01-14
44368,1,2019-02-06,2018-02-08
44369,1,2019-02-06,2018-12-28
44370,1,2019-02-06,2019-01-29
44371,1,2019-02-06,2015-06-19
44372,1,2019-02-06,2016-02-28
44373,1,2019-02-06,2014-05-06
44374,1,2019-02-06,2018-12-18
44375,1,2019-02-06,2019-02-02
44376,1,2019-02-06,2016-11-24
44377,1,2019-02-06,2018-10-24
44378,1,2019-02-06,2018-06-18
44379,1,2019-02-06,2016-05-07
44380,1,2019-02-06,2017-04-12
44381,1,2019-02-06,2011-09-30
44382,1,2019-02-06,2017-08-05
44383,1,2019-02-06,2014-05-06
44384,1,2019-02-06,2016-10-18
44385,1,2019-02-06,2016-10-04
44386,1,2019-02-06,2016-01-20
44387,1,2019-02-06,2015-07-06
44388,1,2019-02-06,2017-03-01
44389,1,2019-02-06,2018-04-15
44390,1,2019-02-06,2013-06-04
44391,1,2019-02-06,2017-12-14
44392,1,2019-02-06,2016-06-15
44393,1,2019-02-06,2019-01-02
44394,1,2019-02-06,2013-08-28
44395,1,2019-02-06,2016-07-27
44396,1,2019-02-06,2018-09-07
44397,1,2019-02-06,2017-09-14
44398,1,2019-02-06,2018-09-26
44399,1,2019-02-06,2013-04-01
44400,1,2019-02-06,2014-12-21
44401,1,2019-02-06,2018-01-20
44402,1,2019-02-06,2019-02-02
44403,1,2019-02-06,2015-08-01
44404,1,2019-02-06,2018-07-26
44405,1,2019-02-06,2018-09-03
44406,1,2019-02-06,2017-10-15
44407,1,2019-02-06,2016-06-06
44408,1,2019-02-06,2019-01-07
44409,1,2019-02-06,2017-08-15
44410,1,2019-02-06,2017-03-13
44411,1,2019-02-06,2018-03-20
44412,1,2019-02-06,2019-01-22
44413,1,2019-02-06,2016-06-26
44414,1,2019-02-06,2018-07-01
44415,1,2019-02-06,2013-05-28
44416,1,2019-02-06,2016-12-30
44417,1,2019-02-06,2017-05-04
44418,1,2019-02-06,2019-01-23
44419,1,2019-02-06,2018-06-02
44420,1,2019-02-06,2018-05-19
44421,1,2019-02-06,2018-10-17
44422,1,2019-02-06,2016-07-02
44423,1,2019-02-06,2013-08-08
44424,1,2019-02-06,2016-04-16
44425,1,2019-02-06,2018-07-11
44426,1,2019-02-06,2018-10-27
44427,1,2019-02-06,2018-02-18
44428,1,2019-02-06,2013-03-03
44429,1,2019-02-06,2015-06-29
44430,1,2019-02-06,2017-10-10
44431,1,2019-02-06,2017-03-21
44432,1,2019-02-06,2018-09-12
44433,1,2019-02-06,2018-01-27
44434,1,2019-02-06,2018-10-24
44435,1,2019-02-06,2017-02-16
44436,1,2019-02-06,2019-02-01
44437,1,2019-02-06,2013-03-22
44438,1,2019-02-06,2018-10-04
44439,1,2019-02-06,2017-12-31
44440,1,2019-02-06,2018-07-24
44441,1,2019-02-06,2016-08-09
44442,1,2019-02-06,2018-12-31
44443,1,2019-02-06,2018-03-03
44444,1,2019-02-06,2019-01-23
44445,1,2019-02-06,2019-01-30
44446,1,2019-02-06,2018-01-29
44447,1,2019-02-06,2018-11-22
44448,1,2019-02-06,2017-11-23
44449,1,2019-02-06,2018-04-18
44450,1,2019-02-06,2010-10-31
44451,1,2019-02-06,2017-03-18
44452,1,2019-02-06,2015-10-16
44453,1,2019-02-06,2018-11-18
44454,1,2019-02-06,2018-10-06
44455,1,2019-02-06,2014-05-27
44456,1,2019-02-06,2018-11-05
44457,1,2019-02-06,2016-12-09
44458,1,2019-02-06,2018-06-30
44459,1,2019-02-06,2016-01-25
44460,1,2019-02-06,2019-01-21
44461,1,2019-02-06,2018-05-08
44462,1,2019-02-06,2018-09-11
44463,1,2019-02-06,2014-04-15
44464,1,2019-02-06,2018-06-25
44465,1,2019-02-06,2019-01-11
44466,1,2019-02-06,2016-03-15
44467,1,2019-02-06,2018-08-28
44468,1,2019-02-06,2015-12-10
44469,1,2019-02-06,2014-03-22
44470,1,2019-02-06,2018-07-03
44471,1,2019-02-06,2017-09-14
44472,1,2019-02-06,2018-05-30
44473,1,2019-02-06,2016-04-29
44474,1,2019-02-06,2016-06-14
44475,1,2019-02-06,2018-09-14
44476,1,2019-02-06,2017-06-01
44477,1,2019-02-06,2018-12-30
44478,1,2019-02-06,2017-01-30
44479,1,2019-02-06,2019-01-14
44480,1,2019-02-06,2015-12-05
44481,1,2019-02-06,2017-09-24
44482,1,2019-02-06,2019-01-26
44483,1,2019-02-06,2019-01-29
44484,1,2019-02-06,2018-06-13
44485,1,2019-02-06,2018-03-22
44486,1,2019-02-06,2017-07-09
44487,1,2019-02-06,2013-09-21
44488,1,2019-02-06,2017-05-23
44489,1,2019-02-06,2016-06-24
44490,1,2019-02-06,2014-03-16
44491,1,2019-02-06,2015-05-27
44492,1,2019-02-06,2016-09-15
44493,1,2019-02-06,2019-02-01
44494,1,2019-02-06,2018-10-19
44495,1,2019-02-06,2017-01-20
44496,1,2019-02-06,2018-06-10
44497,1,2019-02-06,2019-02-04
44498,1,2019-02-06,2018-09-16
44499,1,2019-02-06,2018-12-02
44500,1,2019-02-06,2014-02-12
44501,1,2019-02-06,2018-01-21
44502,1,2019-02-06,2016-10-16
44503,1,2019-02-06,2016-07-07
44504,1,2019-02-06,2018-09-08
44505,1,2019-02-06,2019-01-12
44506,1,2019-02-06,2018-12-03
44507,1,2019-02-06,2018-06-19
44508,1,2019-02-06,2018-05-28
44509,1,2019-02-06,2019-01-15
44510,1,2019-02-06,2018-08-27
44511,1,2019-02-06,2018-04-08
44512,1,2019-02-06,2016-11-01
44513,1,2019-02-06,2014-07-02
44514,1,2019-02-06,2018-09-26
44515,1,2019-02-06,2018-07-28
44516,1,2019-02-06,2019-01-31
44517,1,2019-02-06,2016-12-29
44518,1,2019-02-06,2018-06-01
44519,1,2019-02-06,2016-06-24
44520,1,2019-02-06,2018-03-20
44521,1,2019-02-06,2017-07-09
44522,1,2019-02-06,2016-08-06
44523,1,2019-02-06,2019-01-20
44524,1,2019-02-06,2016-09-28
44525,1,2019-02-06,2018-01-30
44526,1,2019-02-06,2017-10-30
44527,1,2019-02-06,2016-02-07
44528,1,2019-02-06,2012-02-06
44529,1,2019-02-06,2017-05-02
44530,1,2019-02-06,2016-09-25
44531,1,2019-02-06,2017-10-16
44532,1,2019-02-06,2013-08-19
44533,1,2019-02-06,2017-04-25
44534,1,2019-02-06,2015-08-10
44535,1,2019-02-06,2018-01-23
44536,1,2019-02-06,2018-05-10
44537,1,2019-02-06,2013-08-16
44538,1,2019-02-06,2017-06-11
44539,1,2019-02-06,2017-12-13
44540,1,2019-02-06,2017-06-25
44541,1,2019-02-06,2018-11-25
44542,1,2019-02-06,2018-05-02
44543,1,2019-02-06,2018-02-10
44544,1,2019-02-06,2017-03-12
44545,1,2019-02-06,2018-06-02
44546,1,2019-02-06,2019-01-11
44547,1,2019-02-06,2016-04-28
44548,1,2019-02-06,2016-08-27
44549,1,2019-02-06,2018-05-02
44550,1,2019-02-06,2018-07-19
44551,1,2019-02-06,2018-11-13
44552,1,2019-02-06,2016-12-10
44553,1,2019-02-06,2019-02-01
44554,1,2019-02-06,2018-04-05
44555,1,2019-02-06,2018-11-27
44556,1,2019-02-06,2017-02-14
44557,1,2019-02-06,2016-12-27
44558,1,2019-02-06,2017-01-05
44559,1,2019-02-06,2018-12-17
44560,1,2019-02-06,2012-12-16
44561,1,2019-02-06,2017-10-05
44562,1,2019-02-06,2013-12-01
44563,1,2019-02-06,2019-01-22
44564,1,2019-02-06,2019-01-23
44565,1,2019-02-06,2018-03-10
44566,1,2019-02-06,2016-01-17
44567,1,2019-02-06,2019-01-31
44568,1,2019-02-06,2018-09-25
44569,1,2019-02-06,2017-03-06
44570,1,2019-02-06,2018-04-04
44571,1,2019-02-06,2017-01-22
44572,1,2019-02-06,2014-12-21
44573,1,2019-02-06,2016-01-11
44574,1,2019-02-06,2018-07-02
44575,1,2019-02-06,2019-01-11
44576,1,2019-02-06,2013-05-19
44577,1,2019-02-06,2014-03-18
44578,1,2019-02-06,2018-03-02
44579,1,2019-02-06,2018-12-14
44580,1,2019-02-06,2018-04-04
44581,1,2019-02-06,2019-01-10
44582,1,2019-02-06,2016-08-25
44583,1,2019-02-06,2017-01-23
44584,1,2019-02-06,2016-06-29
44585,1,2019-02-06,2015-06-25
44586,1,2019-02-06,2016-05-27
44587,1,2019-02-06,2017-05-28
44588,1,2019-02-06,2018-04-27
44589,1,2019-02-06,2015-12-28
44590,1,2019-02-06,2018-04-29
44591,1,2019-02-06,2018-11-29
44592,1,2019-02-06,2018-11-09
44593,1,2019-02-06,2018-11-16
44594,1,2019-02-06,2015-12-16
44595,1,2019-02-06,2019-01-14
44596,1,2019-02-06,2018-06-11
44597,1,2019-02-06,2018-06-16
44598,1,2019-02-06,2019-02-02
44599,1,2019-02-06,2013-12-06
44600,1,2019-02-06,2015-11-18
44601,1,2019-02-06,2017-02-14
44602,1,2019-02-06,2018-11-03
44603,1,2019-02-06,2019-01-14
44604,1,2019-02-06,2018-12-13
44605,1,2019-02-06,2018-10-21
44606,1,2019-02-06,2017-09-18
44607,1,2019-02-06,2015-11-14
44608,1,2019-02-06,2019-01-27
44609,1,2019-02-06,2010-11-29
44610,1,2019-02-06,2018-05-20
44611,1,2019-02-06,2014-05-06
44612,1,2019-02-06,2016-09-23
44613,1,2019-02-06,2018-06-25
44614,1,2019-02-06,2014-11-04
44615,1,2019-02-06,2019-01-04
44616,1,2019-02-06,2017-10-12
44617,1,2019-02-06,2015-10-03
44618,1,2019-02-06,2019-01-20
44619,1,2019-02-06,2017-04-30
44620,1,2019-02-06,2016-07-06
44621,1,2019-02-06,2019-01-08
44622,1,2019-02-06,2018-11-30
44623,1,2019-02-06,2019-02-04
44624,1,2019-02-06,2014-01-19
44625,1,2019-02-06,2016-02-03
44626,1,2019-02-06,2016-03-01
44627,1,2019-02-06,2018-10-12
44628,1,2019-02-06,2019-01-24
44629,1,2019-02-06,2017-12-08
44630,1,2019-02-06,2014-08-07
44631,1,2019-02-06,2017-10-14
44632,1,2019-02-06,2015-06-21
44633,1,2019-02-06,2019-02-04
44634,1,2019-02-06,2018-02-02
44635,1,2019-02-06,2018-06-17
44636,1,2019-02-06,2016-06-21
44637,1,2019-02-06,2014-05-08
44638,1,2019-02-06,2015-04-12
44639,1,2019-02-06,2019-01-17
44640,1,2019-02-06,2018-05-21
44641,1,2019-02-06,2018-04-10
44642,1,2019-02-06,2018-08-23
44643,1,2019-02-06,2018-06-06
44644,1,2019-02-06,2016-12-26
44645,1,2019-02-06,2015-04-12
44646,1,2019-02-06,2018-12-11
44647,1,2019-02-06,2014-03-16
44648,1,2019-02-06,2018-10-04
44649,1,2019-02-06,2019-02-01
44650,1,2019-02-06,2017-07-07
44651,1,2019-02-06,2017-04-02
44652,1,2019-02-06,2018-08-09
44653,1,2019-02-06,2018-09-06
44654,1,2019-02-06,2015-10-21
44655,1,2019-02-06,2018-12-30
44656,1,2019-02-06,2015-05-16
44657,1,2019-02-06,2016-10-05
44658,1,2019-02-06,2018-11-05
44659,1,2019-02-06,2014-08-06
44660,1,2019-02-06,2019-01-29
44661,1,2019-02-06,2018-04-02
44662,1,2019-02-06,2018-10-16
44663,1,2019-02-06,2018-08-11
44664,1,2019-02-06,2019-02-01
44665,1,2019-02-06,2016-07-20
44666,1,2019-02-06,2018-04-15
44667,1,2019-02-06,2018-11-25
44668,1,2019-02-06,2018-08-10
44669,1,2019-02-06,2014-09-26
44670,1,2019-02-06,2016-02-27
44671,1,2019-02-06,2018-09-24
44672,1,2019-02-06,2017-12-18
44673,1,2019-02-06,2017-09-10
44674,1,2019-02-06,2019-01-16
44675,1,2019-02-06,2018-11-21
44676,1,2019-02-06,2017-12-28
44677,1,2019-02-06,2015-08-16
44678,1,2019-02-06,2017-05-06
44679,1,2019-02-06,2019-02-03
44680,1,2019-02-06,2017-12-18
44681,1,2019-02-06,2014-08-28
44682,1,2019-02-06,2016-08-15
44683,1,2019-02-06,2017-05-18
44684,1,2019-02-06,2017-05-15
44685,1,2019-02-06,2018-06-25
44686,1,2019-02-06,2013-09-02
44687,1,2019-02-06,2017-04-18
44688,1,2019-02-06,2017-06-19
44689,1,2019-02-06,2018-05-18
44690,1,2019-02-06,2017-10-09
44691,1,2019-02-06,2018-04-16
44692,1,2019-02-06,2017-03-09
44693,1,2019-02-06,2018-06-21
44694,1,2019-02-06,2017-10-23
44695,1,2019-02-06,2019-01-20
44696,1,2019-02-06,2016-04-17
44697,1,2019-02-06,2014-11-16
44698,1,2019-02-06,2017-10-25
44699,1,2019-02-06,2019-01-18
44700,1,2019-02-06,2019-02-03
44701,1,2019-02-06,2017-06-01
44702,1,2019-02-06,2014-12-14
44703,1,2019-02-06,2017-01-08
44704,1,2019-02-06,2017-02-20
44705,1,2019-02-06,2016-07-18
44706,1,2019-02-06,2015-12-26
44707,1,2019-02-06,2018-01-28
44708,1,2019-02-06,2019-01-21
44709,1,2019-02-06,2018-12-04
44710,1,2019-02-06,2017-11-05
44711,1,2019-02-06,2019-01-09
44712,1,2019-02-06,2017-11-24
44713,1,2019-02-06,2018-07-19
44714,1,2019-02-06,2016-08-17
44715,1,2019-02-06,2013-06-06
44716,1,2019-02-06,2015-10-11
44717,1,2019-02-06,2016-07-27
44718,1,2019-02-06,2018-05-20
44719,1,2019-02-06,2013-02-28
44720,1,2019-02-06,2018-02-28
44721,1,2019-02-06,2019-01-08
44722,1,2019-02-06,2016-07-13
44723,1,2019-02-06,2018-10-29
44724,1,2019-02-06,2019-01-21
44725,1,2019-02-06,2019-01-29
44726,1,2019-02-06,2014-04-01
44727,1,2019-02-06,2019-01-30
44728,1,2019-02-06,2018-06-11
44729,1,2019-02-06,2017-01-24
44730,1,2019-02-06,2015-10-03
44731,1,2019-02-06,2015-12-03
44732,1,2019-02-06,2018-12-16
44733,1,2019-02-06,2016-04-24
44734,1,2019-02-06,2019-01-12
44735,1,2019-02-06,2019-01-29
44736,1,2019-02-06,2018-07-22
44737,1,2019-02-06,2019-01-29
44738,1,2019-02-06,2018-06-22
44739,1,2019-02-06,2018-08-25
44740,1,2019-02-06,2018-07-08
44741,1,2019-02-06,2018-12-05
44742,1,2019-02-06,2018-08-15
44743,1,2019-02-06,2015-11-24
44744,1,2019-02-06,2016-02-29
44745,1,2019-02-06,2018-09-05
44746,1,2019-02-06,2019-02-01
44747,1,2019-02-06,2018-07-24
44748,1,2019-02-06,2017-12-01
44749,1,2019-02-06,2017-07-29
44750,1,2019-02-06,2017-04-06
44751,1,2019-02-06,2019-01-17
44752,1,2019-02-06,2018-02-28
44753,1,2019-02-06,2017-09-29
44754,1,2019-02-06,2018-03-18
44755,1,2019-02-06,2018-04-18
44756,1,2019-02-06,2018-08-01
44757,1,2019-02-06,2019-01-26
44758,1,2019-02-06,2016-03-06
44759,1,2019-02-06,2017-03-23
44760,1,2019-02-06,2017-06-05
44761,1,2019-02-06,2018-07-25
44762,1,2019-02-06,2016-12-19
44763,1,2019-02-06,2019-01-08
44764,1,2019-02-06,2016-08-26
44765,1,2019-02-06,2018-11-30
44766,1,2019-02-06,2018-12-12
44767,1,2019-02-06,2018-08-09
44768,1,2019-02-06,2017-08-05
44769,1,2019-02-06,2018-10-19
44770,1,2019-02-06,2016-07-01
44771,1,2019-02-06,2016-12-21
44772,1,2019-02-06,2019-01-23
44773,1,2019-02-06,2016-01-14
44774,1,2019-02-06,2015-09-19
44775,1,2019-02-06,2016-05-20
44776,1,2019-02-06,2017-09-07
44777,1,2019-02-06,2019-01-01
44778,1,2019-02-06,2019-01-22
44779,1,2019-02-06,2013-02-26
44780,1,2019-02-06,2017-11-18
44781,1,2019-02-06,2014-03-24
44782,1,2019-02-06,2018-03-10
44783,1,2019-02-06,2016-06-01
44784,1,2019-02-06,2019-01-01
44785,1,2019-02-06,2015-10-26
44786,1,2019-02-06,2016-10-04
44787,1,2019-02-06,2019-01-09
44788,1,2019-02-06,2018-04-01
44789,1,2019-02-06,2017-08-25
44790,1,2019-02-06,2018-03-16
44791,1,2019-02-06,2018-12-17
44792,1,2019-02-06,2014-02-25
44793,1,2019-02-06,2018-09-16
44794,1,2019-02-06,2018-07-26
44795,1,2019-02-06,2016-04-02
44796,1,2019-02-06,2012-09-20
44797,1,2019-02-06,2018-03-31
44798,1,2019-02-06,2016-11-02
44799,1,2019-02-06,2013-02-03
44800,1,2019-02-06,2019-01-18
44801,1,2019-02-06,2016-10-04
44802,1,2019-02-06,2016-06-20
44803,1,2019-02-06,2018-12-31
44804,1,2019-02-06,2017-10-10
44805,1,2019-02-06,2018-08-22
44806,1,2019-02-06,2018-10-26
44807,1,2019-02-06,2017-02-11
44808,1,2019-02-06,2019-01-20
44809,1,2019-02-06,2014-01-30
44810,1,2019-02-06,2013-05-21
44811,1,2019-02-06,2019-01-15
44812,1,2019-02-06,2019-01-21
44813,1,2019-02-06,2015-08-14
44814,1,2019-02-06,2016-01-05
44815,1,2019-02-06,2017-06-16
44816,1,2019-02-06,2018-03-22
44817,1,2019-02-06,2016-12-12
44818,1,2019-02-06,2013-07-03
44819,1,2019-02-06,2016-05-18
44820,1,2019-02-06,2014-08-23
44821,1,2019-02-06,2017-05-15
44822,1,2019-02-06,2014-07-14
44823,1,2019-02-06,2016-06-14
44824,1,2019-02-06,2018-04-13
44825,1,2019-02-06,2016-01-20
44826,1,2019-02-06,2018-09-27
44827,1,2019-02-06,2019-01-31
44828,1,2019-02-06,2019-01-11
44829,1,2019-02-06,2019-01-25
44830,1,2019-02-06,2016-10-19
44831,1,2019-02-06,2019-01-26
44832,1,2019-02-06,2017-05-01
44833,1,2019-02-06,2018-08-01
44834,1,2019-02-06,2018-06-25
44835,1,2019-02-06,2018-11-13
44836,1,2019-02-06,2018-11-18
44837,1,2019-02-06,2016-05-16
44838,1,2019-02-06,2018-04-20
44839,1,2019-02-06,2016-03-31
44840,1,2019-02-06,2018-08-13
44841,1,2019-02-06,2018-01-27
44842,1,2019-02-06,2018-09-30
44843,1,2019-02-06,2018-09-27
44844,1,2019-02-06,2018-05-26
44845,1,2019-02-06,2016-02-02
44846,1,2019-02-06,2018-06-22
44847,1,2019-02-06,2016-01-24
44848,1,2019-02-06,2018-10-30
44849,1,2019-02-06,2019-01-29
44850,1,2019-02-06,2018-12-20
44851,1,2019-02-06,2018-07-19
44852,1,2019-02-06,2016-07-31
44853,1,2019-02-06,2018-08-22
44854,1,2019-02-06,2018-01-01
44855,1,2019-02-06,2018-07-07
44856,1,2019-02-06,2018-08-23
44857,1,2019-02-06,2017-04-17
44858,1,2019-02-06,2019-01-20
44859,1,2019-02-06,2018-05-04
44860,1,2019-02-06,2017-04-10
44861,1,2019-02-06,2017-08-19
44862,1,2019-02-06,2019-01-22
44863,1,2019-02-06,2019-01-21
44864,1,2019-02-06,2017-12-11
44865,1,2019-02-06,2018-01-12
44866,1,2019-02-06,2018-08-07
44867,1,2019-02-06,2017-12-01
44868,1,2019-02-06,2017-01-06
44869,1,2019-02-06,2016-03-29
44870,1,2019-02-06,2011-01-28
44871,1,2019-02-06,2018-07-08
44872,1,2019-02-06,2019-01-22
44873,1,2019-02-06,2018-04-09
44874,1,2019-02-06,2019-01-09
44875,1,2019-02-06,2018-06-15
44876,1,2019-02-06,2017-01-20
44877,1,2019-02-06,2019-01-31
44878,1,2019-02-06,2019-01-04
44879,1,2019-02-06,2015-12-24
44880,1,2019-02-06,2017-09-15
44881,1,2019-02-06,2017-09-22
44882,1,2019-02-06,2018-04-08
44883,1,2019-02-06,2018-10-26
44884,1,2019-02-06,2015-06-29
44885,1,2019-02-06,2018-11-27
44886,1,2019-02-06,2013-10-24
44887,1,2019-02-06,2017-06-21
44888,1,2019-02-06,2018-09-19
44889,1,2019-02-06,2019-01-12
